date,location,url,image_file,detected_faces,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral,emotion_value
3/1/2020,IUB,https://www.idsnews.com/article/2020/03/the-18th-annual-bloomington-pride-film-festival-showcased-18-lgbtq-films,IUB_03012020_1022.png,0,,,,,,,,,
2/23/2020,IUB,https://www.idsnews.com/article/2020/02/harvey-weinstein-trial-jurors-appear-deadlocked-on-2-most-serious-charges,IUB_02232020_1023.png,1,['angry'],[42.2189861536026],[0.37557543255388737],[5.781714245676994],[0.044066080590710044],[13.213355839252472],[0.09760031825862825],[38.26870322227478],-2.2028875518307993
2/18/2020,IUB,https://www.idsnews.com/article/2020/02/opinion-iu-needs-to-do-more-to-address-the-racist-incidents-that-keep-happening,IUB_02182020_1024.png,0,,,,,,,,,
2/13/2020,IUB,https://www.idsnews.com/article/2020/02/opinion-republicans-shy-away-from-an-emboldened-trump,IUB_02132020_1025.png,0,,,,,,,,,
2/14/2020,IUB,https://www.idsnews.com/article/2020/02/opinion-dont-abolish-greek-life-fix-it,IUB_02142020_1026.png,2,['happy'],[9.805604160769594e-20],[2.3270719995431967e-28],[7.554487035932311e-08],[99.99910593032837],[0.0008975704076874536],[5.599776467365666e-22],[9.27883597322439e-13],3.999937036598974
2/10/2020,IUB,https://www.idsnews.com/article/2020/02/celebrate-love-middle-way-house-to-organize-valentines-day-benefit-concert,IUB_02102020_1027.png,1,['fear'],[0.0016918221361950196],[3.6439696100944207e-06],[99.0592002307892],[0.058046568850968414],[0.8800136449941185],[5.7292525075102206e-05],[0.000986073759689434],-2.005594639637223
2/5/2020,IUB,https://www.idsnews.com/article/2020/02/iu-event-series-asks-students-faculty-to-discuss-cultural-differences,IUB_02052020_1028.png,0,,,,,,,,,
2/5/2020,IUB,https://www.idsnews.com/article/2020/02/bloomington-sees-rise-in-gun-violence-rapes-in-2019-public-safety-report,IUB_02052020_1029.png,0,,,,,,,,,
1/15/2020,IUB,https://www.idsnews.com/article/2020/01/opinion-where-did-ius-riots-go,IUB_01152020_1030.png,2,['sad'],[7.002277016911151],[0.00023910486683230656],[15.551936990253566],[2.9168287043963317],[66.11333085457454],[0.0019980827909355024],[8.41339032809619],-2.4778134083631356
12/9/2021,IUB,https://www.idsnews.com/article/2021/12/november-rape-septmber-sexual-assault-reported,IUB_12092021_1031.png,1,['neutral'],[0.00475864508189261],[1.7093581758387266e-09],[8.160719275474548],[1.9421564415097237],[0.6756763905286789],[0.026794333825819194],[89.18989300727844],-0.10512174245367123
12/8/2021,IUB,https://www.idsnews.com/article/2021/12/black-voices-alice-sebold-vs-anthony-broadwater,IUB_12082021_1032.png,1,['happy'],[0.0025087332687689923],[2.6692717480791828e-09],[3.791908547282219],[96.20407819747925],[0.0009518228580418508],[0.00038498292269650847],[0.0001660527004787582],3.7722111637960793
12/7/2021,IUB,https://www.idsnews.com/article/2021/12/opinion-mississippi-15-week-abortion-ban-should-be-ruled-unconstitutional,IUB_12072021_1033.png,0,,,,,,,,,
12/6/2021,IUB,https://www.idsnews.com/article/2021/12/rape-reported-at-teter-quandrangle-monday,IUB_12062021_1034.png,0,,,,,,,,,
12/2/2021,IUB,https://www.idsnews.com/article/2021/12/shatter-the-silence-members-honor-red-zone-survivors-of-sexual-assault-at-vigil,IUB_12022021_1035.png,0,,,,,,,,,
12/2/2021,IUB,https://www.idsnews.com/article/2021/12/pddailyrundown120221,IUB_12022021_1036.png,0,,,,,,,,,
12/1/2021,IUB,https://www.idsnews.com/article/2021/12/total-sexual-assault-reports-surpass-2020-as-of-dec-1,IUB_12012021_1037.png,0,,,,,,,,,
11/30/2021,IUB,https://www.idsnews.com/article/2021/11/indiana-youth-organizations-educate-communities-provide-resources-runaway-youths,IUB_11302021_1038.png,0,,,,,,,,,
11/30/2021,IUB,https://www.idsnews.com/article/2021/11/august-sexual-assault-at-eigenmann-hall-reported-to-iupd,IUB_11302021_1039.png,1,['neutral'],[0.00475864508189261],[1.7093581758387266e-09],[8.160719275474548],[1.9421564415097237],[0.6756763905286789],[0.026794333825819194],[89.18989300727844],-0.10512174245367123
11/19/2021,IUB,https://www.idsnews.com/article/2021/11/iu-students-march-to-support-sexual-assault-survivors-friday,IUB_11192021_1040.png,0,,,,,,,,,
11/17/2021,IUB,https://www.idsnews.com/article/2021/11/dont-punish-greek-life-for-societal-problem,IUB_11172021_1041.png,0,,,,,,,,,
11/16/2021,IUB,https://www.idsnews.com/article/2021/11/coffee-lady-bloomington-woman-helps-the-unhoused-community,IUB_11162021_1042.png,3,['happy'],[4.847159776430157],[0.2319002713232909],[1.028994906962525],[87.3506143867237],[3.176010021446941],[0.07126772857991116],[3.294051418417523],3.1838472647798204
11/12/2021,IUB,https://www.idsnews.com/article/2021/11/kilroys-sports-free-sexual-assault-bystander-trainings-sunday-afternoon,IUB_11122021_1043.png,0,,,,,,,,,
11/8/2021,IUB,https://www.idsnews.com/article/2021/11/august-november-rapes-reported-at-iu-apartments,IUB_11082021_1044.png,1,['neutral'],[0.00475864508189261],[1.7093581758387266e-09],[8.160719275474548],[1.9421564415097237],[0.6756763905286789],[0.026794333825819194],[89.18989300727844],-0.10512174245367123
11/7/2021,IUB,https://www.idsnews.com/article/2021/11/afghanistan-journalist-usa-today-fatema-hosseini-escapes-taliban-speaks-iu,IUB_11072021_1045.png,1,['neutral'],[0.0010703219869761795],[8.790329015090021e-11],[0.26260294654088895],[10.018930436309006],[0.02312562566254292],[1.2725229202224564],[88.42174937854703],0.4456624859148541
11/7/2021,IUB,https://www.idsnews.com/article/2021/11/indiana-university-professor-chaperones-civil-rights-tour-students-iu-serbia,IUB_11072021_1046.png,1,['neutral'],[5.842671976212589e-12],[1.1510915592902719e-20],[0.339515373615578],[9.70692708182801e-06],[2.340798777765324e-05],[2.6272350049958307e-06],[99.66044430012175],-0.006790523439024752
11/6/2021,IUB,https://www.idsnews.com/article/2021/11/iu-panhellenic-sexual-assault-email-social-activity-suspension,IUB_11062021_1047.png,0,,,,,,,,,
11/5/2021,IUB,https://www.idsnews.com/article/2021/11/iu-students-walkout-zeta-beta-tau-protest-sexual-violence,IUB_11052021_1048.png,0,,,,,,,,,
11/3/2021,IUB,https://www.idsnews.com/article/2021/11/iu-fraternity-sorority-cancel-events,IUB_11032021_1049.png,0,,,,,,,,,
11/3/2021,IUB,https://www.idsnews.com/article/2021/11/la-casa-lgbtq-first-nations-centers-dia-de-los-muertos,IUB_11032021_1050.png,2,['fear'],[0.16634575849969735],[6.609940922852809],[63.070062581900515],[23.47225686742406],[0.20882258039400461],[0.0019987129517063766],[6.470575569306348],-0.4015122249731321
11/1/2021,IUB,https://www.idsnews.com/article/2021/11/rape-and-sexual-assault-reported-at-phi-kappa-psi-iupd-says,IUB_11012021_1051.png,0,,,,,,,,,
10/24/2021,IUB,https://www.idsnews.com/article/2021/10/iu-student-poppin-launch-app-addressing-safety-concerns-college-parties,IUB_10242021_1053.png,0,,,,,,,,,
10/22/2021,IUB,https://www.idsnews.com/article/2021/10/students-demand-transparency-from-iu-and-iupd-about-sexual-assaults-at-friday-protest,IUB_10222021_1054.png,1,['angry'],[82.31997384548032],[6.43021375836769e-05],[4.061633963086245],[3.277833210100723],[1.441760540262493],[0.00040081356589118317],[8.898333990474582],-3.2865926284969365
10/20/2021,IUB,https://www.idsnews.com/article/2021/10/experts-talk-about-forms-of-domestic-violence-resources-available-in-bloomington,IUB_10202021_1055.png,0,,,,,,,,,
10/13/2021,IUB,https://www.idsnews.com/article/2021/10/experts-advocacy-groups-recommend-changes-to-iupds-crime-log-policy,IUB_10132021_1056.png,1,['happy'],[0.08234325978910806],[2.964250713461961e-06],[0.02892123539753432],[79.29446944064266],[9.001926749715],[9.30433432628187e-06],[11.59231748076469],2.8951213059747842
10/14/2021,IUB,https://www.idsnews.com/article/2021/10/black-voices-we-need-to-hold-abusers-accountable-within-the-community,IUB_10142021_1057.png,0,,,,,,,,,
10/13/2021,IUB,https://www.idsnews.com/article/2021/10/opinion-women-are-tired-of-having-to-protect-themselves-against-sexual-assault,IUB_10132021_1058.png,0,,,,,,,,,
10/13/2021,IUB,https://www.idsnews.com/article/2021/10/opinion-students-deserve-to-feel-safe-on-campus,IUB_10132021_1059.png,0,,,,,,,,,
10/12/2021,IUB,https://www.idsnews.com/article/2021/10/opinion-sexual-assault-is-a-fraternity-problem-not-a-greek-life-problem,IUB_10122021_1060.png,1,['sad'],[0.0006393324838427361],[1.2215843614438171e-08],[0.0025047760573215783],[30.375936627388],[68.15613508224487],[1.462044423305997e-05],[1.464769709855318],-0.8503750457640624
10/12/2021,IUB,https://www.idsnews.com/article/2021/10/opinion-iupd-shouldnt-always-disclose-location-of-reported-sexual-assaults,IUB_10122021_1061.png,3,"['happy', 'fear']","[0.6119903642684221, 6.662767380475998]","[0.0002647755536600016, 5.933916895628499e-05]","[38.5851263999939, 81.48624300956726]","[39.341458678245544, 7.793577765369264e-05]","[0.6014666985720396, 6.86214342713356]","[0.5841474514454603, 0.013821515312884003]","[20.275545120239258, 4.974889755249023]",-0.25357884909722506
10/10/2021,IUB,https://www.idsnews.com/article/2021/10/iupd-crime-log-exclude-location-protect-sexual-assault-survivors-police-chief-says,IUB_10102021_1062.png,0,,,,,,,,,
10/3/2021,IUB,https://www.idsnews.com/article/2021/10/iu-report-finds-22-campus-sexual-assault-last-year-2020-increase-from-19-in-2019,IUB_10032021_1063.png,0,,,,,,,,,
10/3/2021,IUB,https://www.idsnews.com/article/2021/10/wrapped-in-love-display-opens-with-public-ceremony,IUB_10032021_1064.png,0,,,,,,,,,
9/30/2021,IUB,https://www.idsnews.com/article/2021/10/column-celebrate-day-5-of-banned-books-week-with-harper-lees-to-kill-a-mockingbird,IUB_09302021_1065.png,0,,,,,,,,,
9/29/2021,IUB,https://www.idsnews.com/article/2021/09/members-of-iu-community-share-safety-tips-for-students-on-campus,IUB_09292021_1066.png,2,['happy'],[0.0563287700060755],[0.0219284716877155],[0.1754579832777381],[63.75102400779724],[30.62537908554077],[0.001312230870098574],[5.36857508122921],1.616070063893086
9/23/2021,IUB,https://www.idsnews.com/article/2021/09/iu-panhellenic-association-cancels-events-with-fraternities-saturday-increasing-sexual-assaults,IUB_09232021_1067.png,0,,,,,,,,,
9/21/2021,IUB,https://www.idsnews.com/article/2021/09/iupd-alleged-sexual-assault-residence-hall,IUB_09212021_1068.png,1,['neutral'],[0.00475864508189261],[1.7093581758387266e-09],[8.160719275474548],[1.9421564415097237],[0.6756763905286789],[0.026794333825819194],[89.18989300727844],-0.10512174245367123
9/19/2021,IUB,https://www.idsnews.com/article/2021/09/black-voices-embrace-plus-sized-women-not-shame-them,IUB_09192021_1069.png,2,"['happy', 'happy']","[0.027703801941977208, 1.204386677194913e-09]","[0.0006556642020412089, 1.5579419860602218e-23]","[0.9081587975431922, 7.058406546995666e-14]","[97.131884439959, 100.0]","[1.9068626276418414, 2.182952846263575e-08]","[6.452814686069063e-05, 5.586171525351347e-07]","[0.024666724463607435, 2.2417491862825045e-06]",1.9614704902330822
9/15/2021,IUB,https://www.idsnews.com/article/2021/09/iupd-alleged-sexual-assaults-residence-hall-fraternity-house,IUB_09152021_1070.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
8/26/2021,IUB,https://www.idsnews.com/article/2021/08/black-led-student-organizations-present-at-the-student-involvement-fair-promote-community,IUB_08262021_1071.png,2,['happy'],[0.007644040122686759],[2.2553099808119535e-06],[4.654195407138377e-06],[99.54631930037507],[0.0009668083050914919],[0.0005118053494849384],[0.4445507592498351],3.981538069765701
4/26/2021,IUB,https://www.idsnews.com/article/2021/04/iu-panhellenic-association-safe-sisters-dunn-meadow-flags,IUB_04262021_1072.png,0,,,,,,,,,
4/19/2021,IUB,https://www.idsnews.com/article/2021/04/bad-sex-first-time-consent-power-dynamics,IUB_04192021_1073.png,0,,,,,,,,,
4/11/2021,IUB,https://www.idsnews.com/article/2021/04/middle-way-house-drive-thru-luncheon-sexual-assault-awareness-month,IUB_04112021_1074.png,0,,,,,,,,,
4/8/2021,IUB,https://www.idsnews.com/article/2021/04/iu-defense-against-sexual-assault,IUB_04082021_1075.png,0,,,,,,,,,
4/6/2021,IUB,https://www.idsnews.com/article/2021/04/im-sure-ill-experience-this-again-asian-and-asian-american-iu-students-speak-experiences-of-racism,IUB_04062021_1076.png,1,['happy'],[0.8952253100410289],[0.0013417792505923398],[0.2060647478216736],[95.21289439278212],[1.443584908162648],[0.18708181984092712],[2.053810964751897],3.7323103261372914
3/25/2021,IUB,https://www.idsnews.com/article/2021/03/david-dobrik-sexual-assault-column,IUB_03252021_1077.png,2,['happy'],[1.5209931244460074e-16],[8.19163564474016e-31],[4.287402982311134e-20],[99.99008774698304],[1.3938489137195761e-14],[1.4132104662846858e-08],[0.009911492679347779],3.9996035104446053
3/24/2021,IUB,https://www.idsnews.com/article/2021/03/iusg-candidates-discuss-mental-health-tution-at-town-hall,IUB_03242021_1078.png,0,,,,,,,,,
3/23/2021,IUB,https://www.idsnews.com/article/2021/03/iusg-proclamation-plans-increase-sexual-assualt-training-in-greek-organizations,IUB_03232021_1079.png,3,"['happy', 'neutral', 'happy']","[1.0268846040162316e-05, 0.0004811148133106512, 0.48454594798386097]","[1.0667486859128328e-09, 2.208565710325426e-10, 9.963023472892019e-06]","[0.0002536906094974256, 0.01154358320174676, 0.004893745790468529]","[86.87372207641602, 0.0035277599010398925, 79.25325036048889]","[0.007900788477854803, 0.15057071311075765, 0.25201127864420414]","[0.004465410529519431, 2.097639520544275e-06, 0.00030177898224792443]","[13.113650679588318, 99.83387588464474, 20.004987716674805]",1.1492926616169121
3/22/2021,IUB,https://www.idsnews.com/article/2021/03/homophobia-queer-lgbtq-safety-comfort,IUB_03222021_1080.png,0,,,,,,,,,
2/4/2021,IUB,https://www.idsnews.com/article/2021/02/biden-title-ix-column,IUB_02042021_1081.png,0,,,,,,,,,
1/20/2021,IUB,https://www.idsnews.com/article/2021/01/biden-presidency-plan-daca-title-ix-student-loans,IUB_01202021_1082.png,2,['disgust'],[6.978578536425742],[86.39589467024176],[0.18432896984466732],[0.004538307891764404],[6.434575106774277],[6.099050801556035e-05],[0.0020303613683261236],-1.3415918200680548
1/20/2021,IUB,https://www.idsnews.com/article/2021/01/a-storm-in-three-parts-poem,IUB_01202021_1083.png,0,,,,,,,,,
1/17/2021,IUB,https://www.idsnews.com/article/2021/01/bridgerton-dialogue-about-sexuality-cost-black-characters,IUB_01172021_1084.png,0,,,,,,,,,
1/4/2021,IUB,https://www.idsnews.com/article/2021/01/indiana-protests-2020-black-lives-matter-coronavirus,IUB_01042021_1085.png,2,['surprise'],[0.19678628313757676],[0.0019288459283496621],[11.87570016835333],[0.43565447244968847],[0.40330321137924263],[71.4130324967523],[15.673596601104533],2.6163214261804915
,IUB,https://www.idsnews.com/article/2012/10/time-to-grow-up-boys,IUB_nan_1091.png,2,['fear'],[1.445518460485573e-06],[1.9378327067998136e-10],[99.75816011428833],[9.011984047901933e-07],[0.0008289234756375663],[0.24101445451378822],[1.7642917127247415e-07],-1.9855477647731563
11/12/2014,IUB,https://www.idsnews.com/article/2014/11/sins-of-the-father,IUB_11122014_1100.png,1,['disgust'],[9.478853642940521],[57.242220640182495],[23.82590025663376],[9.187443765767966e-05],[7.4649035930633545],[0.019117078045383096],[1.968912035226822],-1.653535198942598
12/15/2015,IUB,https://www.idsnews.com/article/2015/12/fogle-appeals-15-year-sentence,IUB_12152015_1106.png,0,,,,,,,,,
6/10/2015,IUB,https://www.idsnews.com/article/2015/06/trustee-nominee-visits-iu-campuses,IUB_06102015_1108.png,1,['sad'],[0.01846146769821644],[0.004744884427054785],[37.64550983905792],[0.0007664788427064195],[60.20314693450928],[5.257525117485784e-05],[2.1273192018270493],-2.578001128063823
5/13/2015,IUB,https://www.idsnews.com/article/2015/05/iu-faculty-member-arrested-on-child-pornography-charges,IUB_05132015_1110.png,2,"['neutral', 'surprise']","[0.15208270375923535, 0.025568416458554566]","[1.7325597545704215e-08, 3.924763847251711e-08]","[0.07007800576742028, 39.131712913513184]","[0.0799556834317406, 3.727109730243683]","[1.0725861123255558, 0.963052362203598]","[5.5089183079257694e-05, 55.36634922027588]","[98.6252426281716, 0.7862085476517677]",0.771259090871631
12/11/2016,IUB,https://www.idsnews.com/article/2016/12/panhellenic-association-encourages-discussions-about-transgender-membership,IUB_12112016_1115.png,0,,,,,,,,,
11/30/2016,IUB,https://www.idsnews.com/article/2016/11/former-iu-administrator-pleads-guilty-to-child-porn-possession,IUB_11302016_1116.png,2,"['neutral', 'surprise']","[0.15208270375923535, 0.025568416458554566]","[1.7325597545704215e-08, 3.924763847251711e-08]","[0.07007800576742028, 39.131712913513184]","[0.0799556834317406, 3.727109730243683]","[1.0725861123255558, 0.963052362203598]","[5.5089183079257694e-05, 55.36634922027588]","[98.6252426281716, 0.7862085476517677]",0.771259090871631
10/12/2016,IUB,https://www.idsnews.com/article/2016/10/suspect-arrested-in-gentry-murder,IUB_10122016_1117.png,0,,,,,,,,,
10/4/2016,IUB,https://www.idsnews.com/article/2016/10/athletics-committee-reports-at-bfc,IUB_10042016_1118.png,1,['sad'],[28.078060035589935],[21.034487845569124],[12.224366499445825],[0.12936149330729207],[36.495061903897636],[0.02492932111069239],[2.0137372695647042],-2.677693944076263
9/7/2016,IUB,https://www.idsnews.com/article/2016/09/student-advocates-office-provides-students-with-various-services,IUB_09072016_1119.png,0,,,,,,,,,
3/8/2016,IUB,https://www.idsnews.com/article/2016/03/ips-superintendent-criticizes-delay-in-reporting,IUB_03082016_1120.png,1,['neutral'],[0.04228270263411105],[0.0009181536370306276],[0.005385938857216388],[0.0056157761719077826],[0.45470157638192177],[2.877276417123653e-07],[99.49110150337219],-0.01536240151083412
2/1/2016,IUB,https://www.idsnews.com/article/2016/02/searching-for-ties,IUB_02012016_1122.png,1,['happy'],[0.0005613481575191821],[1.3255777116718292e-07],[0.00018862454023892884],[97.85527016457675],[0.0022329452870721027],[0.0007763148444126825],[2.1409633811159874],3.914147966425464
1/30/2016,IUB,https://www.idsnews.com/article/2016/01/spierer-update,IUB_01302016_1123.png,1,['fear'],[0.7754551246762276],[5.990186764393002e-05],[97.3967432975769],[1.1013567835505e-07],[1.8211867660284042],[9.185832254843262e-05],[0.006466684862971306],-2.034137468977371
1/28/2016,IUB,https://www.idsnews.com/article/2016/01/fbi-confirms-link-to-spierer-case-in-martinsville-raid,IUB_01282016_1124.png,3,"['sad', 'neutral', 'neutral']","[14.632183313369751, 8.362190425395966, 0.0007401020411634818]","[0.42635477147996426, 0.0009398770089319441, 7.093976517325018e-08]","[24.301403760910034, 6.787717342376709, 0.0008633858669782057]","[0.8072387427091599, 25.49048364162445, 37.31174170970917]","[56.36770725250244, 0.7960735820233822, 0.03616460307966918]","[0.279029062949121, 0.27913195081055164, 0.0004573336809698958]","[3.1860921531915665, 58.28346610069275, 62.65003681182861]",-0.42668545001064134
12/7/2017,IUB,https://www.idsnews.com/article/2017/12/cidonnelly12617,IUB_12072017_1125.png,1,['sad'],[9.967710096356176e-05],[0.00034686367847103433],[16.399564826462555],[4.102160696110108e-10],[83.59998366832636],[1.4617040071905918e-12],[7.250657040621317e-06],-2.861331590667739
11/28/2017,IUB,https://www.idsnews.com/article/2017/11/caifc,IUB_11282017_1126.png,0,,,,,,,,,
11/14/2017,IUB,https://www.idsnews.com/article/2017/11/ciyoung,IUB_11142017_1128.png,1,['happy'],[2.3447342216968536],[0.001234445153386332],[0.04928900161758065],[74.24868941307068],[1.682921126484871],[1.4246572740375996],[20.248478651046753],2.8811487642390907
10/4/2017,IUB,https://www.idsnews.com/article/2017/10/wednesday-rundown-bfc-meeting-performance-by-married-duo-campus-lighting-and-womens-basketball,IUB_10042017_1129.png,0,,,,,,,,,
8/21/2017,IUB,https://www.idsnews.com/article/2017/08/office-of-student-ethics-renamed-office-of-student-conduct,IUB_08212017_1130.png,0,,,,,,,,,
3/21/2017,IUB,https://www.idsnews.com/article/2017/03/man-gets-24-year-probation-for-having-sex-with-14-year-old,IUB_03212017_1132.png,0,,,,,,,,,
11/30/2018,IUB,https://www.idsnews.com/article/2018/11/title-ix-investigation-opens-on-maurer-school-of-law-professor,IUB_11302018_1133.png,0,,,,,,,,,
11/15/2018,IUB,https://www.idsnews.com/article/2018/11/iu-gave-your-student-group-a-cease-and-desist-notice-what-now,IUB_11152018_1134.png,2,"['fear', 'angry']","[0.03535891300998628, 44.26773854878682]","[5.67131319684222e-07, 10.233459146802527]","[96.8746542930603, 27.1314111791359]","[0.03287553554400802, 0.7564864150897962]","[2.9413513839244843, 13.408739756495981]","[0.004082145096617751, 0.11350330707763945]","[0.11167278280481696, 4.088655371826246]",-2.091031538780276
11/4/2018,IUB,https://www.idsnews.com/article/2018/11/midtermvoterguide2018,IUB_11042018_1135.png,1,['happy'],[4.561733454465866],[2.605291093971118e-07],[8.60997810959816],[80.18376231193542],[0.0047208905016304925],[0.005292327477945946],[6.634512543678284],2.8527502253127177
11/2/2018,IUB,https://www.idsnews.com/article/2018/11/trump-brings-bob-knight-on-stage-attacks-donnelly-at-campaign-rally,IUB_11022018_1136.png,4,"['neutral', 'neutral', 'sad', 'fear']","[0.0019807543139904737, 1.1084518547477273e-05, 1.4162746258080006, 0.06305444403551519]","[4.053464649437372e-12, 1.2345302712417474e-14, 0.22901163902133703, 7.703437193695706e-09]","[0.17228395445272326, 2.735281176865101, 0.22109514102339745, 72.42200970649719]","[0.04574902995955199, 32.19671845436096, 5.160372331738472, 3.684541383108808e-06]","[0.5307997576892376, 0.5987907759845257, 81.0332179069519, 26.71133279800415]","[0.017080128600355238, 0.007361322786891833, 0.006709047011099756, 0.0012476524716475978]","[99.23210740089417, 64.46183919906616, 11.93331554532051, 0.8023490197956562]",-0.6685953525051115
,IUB,https://www.idsnews.com/article/2018/10/news-you-need-to-know-for-wednesday-oct-24,IUB_nan_1137.png,1,['angry'],[45.98035514354706],[0.04730567743536085],[9.288626909255981],[0.04256376123521477],[42.413997650146484],[1.2759783305227757],[0.9511730633676052],-3.257990773096081
10/24/2018,IUB,https://www.idsnews.com/article/2018/10/breaking-down-special-prosecutors-report-in-attorney-general-sexual-misconduct-case,IUB_10242018_1138.png,5,"['angry', 'sad', 'sad']","[45.438364148139954, 30.751367256126837, 19.164055585861206]","[0.0017893842596095055, 8.805945937735008e-05, 0.022206446737982333]","[5.427001416683197, 22.885092966860114, 24.596835672855377]","[0.09947135113179684, 4.507961020348133, 0.7619945332407951]","[40.295788645744324, 31.70625160373757, 50.771838426589966]","[0.005716753730666824, 0.908413304144937, 0.020921473333146423]","[8.731873333454132, 9.240831240465118, 4.662149026989937]",-1.2105263097506256
10/23/2018,IUB,https://www.idsnews.com/article/2018/10/indiana-attorney-general-curtis-hill-will-not-be-charged-with-sexual-misconduct,IUB_10232018_1139.png,1,['sad'],[31.777732756408124],[7.253767920914589e-05],[1.0668788696075833],[0.2840607321264467],[63.03873502746403],[0.623295335302313],[3.209218372795776],-3.1664180681300587
,IUB,https://www.idsnews.com/article/2018/10/carundown101218,IUB_nan_1140.png,1,['angry'],[51.00799798965454],[8.744874691046789e-06],[0.0009873179806163535],[0.03883625031448901],[46.95769548416138],[9.560696234700572e-07],[1.994476281106472],-3.461746734356188
9/28/2018,IUB,https://www.idsnews.com/article/2018/09/donnelly-announces-opposition-to-kavanaugh-nomination-young-will-vote-to-confirm,IUB_09282018_1141.png,0,,,,,,,,,
9/18/2018,IUB,https://www.idsnews.com/article/2018/09/am-i-a-bad-person-for-loving-bachelor-in-paradise,IUB_09182018_1142.png,1,['fear'],[0.002520001362427138],[1.2533490955160542e-10],[99.99380111694336],[0.0003571879915398313],[0.0033185191568918526],[5.551605752884825e-06],[6.375563632587955e-07],-2.0000628739972983
4/13/2018,IUB,https://www.idsnews.com/article/2018/04/rundown041318,IUB_04132018_1143.png,0,,,,,,,,,
4/12/2018,IUB,https://www.idsnews.com/article/2018/04/bloomington-is-home-to-144-registered-sex-offenders,IUB_04122018_1144.png,0,,,,,,,,,
4/6/2018,IUB,https://www.idsnews.com/article/2018/04/iu-board-of-trustees-meets-to-hear-campus-updates-and-reports,IUB_04062018_1146.png,2,['happy'],[9.57490985692622],[0.0003403175063739616],[0.09534996961728101],[88.9717413220714],[0.24707172380277828],[0.02477575030988451],[1.0858058566384485],3.167466864117375
4/5/2018,IUB,https://www.idsnews.com/article/2018/04/police-arrest-19-year-old-tuesday-for-sexual-misconduct-with-minor,IUB_04052018_1147.png,1,['neutral'],[0.015577160229440778],[4.4333856925220586e-12],[1.909598708152771],[13.60759437084198],[0.2744190860539675],[0.12633869191631675],[84.06646847724915],0.5022265320576312
4/4/2018,IUB,https://www.idsnews.com/article/2018/04/rundown040318,IUB_04042018_1148.png,0,,,,,,,,,
4/4/2018,IUB,https://www.idsnews.com/article/2018/04/firefighter-accused-of-child-solicitation-sexual-misconduct-has-not-returned-to-work,IUB_04042018_1149.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
4/2/2018,IUB,https://www.idsnews.com/article/2018/04/rundown040118,IUB_04022018_1150.png,0,,,,,,,,,
3/30/2018,IUB,https://www.idsnews.com/article/2018/03/bloomington-firefighter-charged-with-child-solicitation-sexual-misconduct,IUB_03302018_1151.png,1,['neutral'],[0.0016498648619744927],[1.878548857268958e-11],[1.7624752596020699],[1.2096921913325787],[0.22555605974048376],[0.02621459716465324],[96.77441120147705],0.007285739639833047
3/1/2018,IUB,https://www.idsnews.com/article/2018/03/rundown022818,IUB_03012018_1152.png,0,,,,,,,,,
2/19/2018,IUB,https://www.idsnews.com/article/2018/02/oxfam-club-at-iu-responds-to-oxfam-uk-scandal,IUB_02192018_1153.png,5,"['angry', 'fear', 'fear']","[41.87454879283905, 0.004039929990540259, 0.0022839283701614477]","[36.33582890033722, 5.913149414560337e-08, 1.4271488157913126e-08]","[9.082578122615814, 99.88507032394409, 89.09341096878052]","[0.026605240418575704, 0.0039977021515369415, 0.0983609352260828]","[9.361856430768967, 0.10477707255631685, 10.717745870351791]","[1.7373889684677124, 9.042427109307027e-05, 0.0006713610673614312]","[1.5811929479241371, 0.0020182465959805995, 0.08753385627642274]",-1.4291306096458374
2/5/2018,IUB,https://www.idsnews.com/article/2018/02/iu-board-of-trustees-approves-new-residence-hall-volleyball-and-wrestling-facility-and-new-degrees,IUB_02052018_1154.png,0,,,,,,,,,
2/28/2018,IUB,https://www.idsnews.com/article/2018/02/cacouncilwomen013118,IUB_02282018_1155.png,1,['fear'],[1.5750279650092125],[0.001250014884135453],[58.06613564491272],[0.4010632634162903],[38.714125752449036],[0.49637495540082455],[0.746029568836093],-2.3615941287265687
11/18/2019,IUB,https://www.idsnews.com/article/2019/11/penn-state-soon-to-unveil-national-report-on-greek-life-55-colleges-included,IUB_11182019_1157.png,0,,,,,,,,,
8/27/2019,IUB,https://www.idsnews.com/article/2019/08/campus-wide-political-activity-policy-unifies-department-policies,IUB_08272019_1158.png,0,,,,,,,,,
8/21/2019,IUB,https://www.idsnews.com/article/2019/08/we-the-students-getting-involved-in-iu-student-government,IUB_08212019_1159.png,2,"['fear', 'happy']","[20.310764945836656, 16.581610848711627]","[0.2814787542720144, 0.005477454835326207]","[31.261060388214634, 0.7382716103468405]","[5.440128870621785, 54.03628897234333]","[17.893295632993656, 24.45496029198643]","[11.15986390827464, 0.36855798943394547]","[13.653414088894616, 3.8148245883197083]",0.21316005964838586
